"rt","stimulus","key_press","trial_type","trial_index","time_elapsed","internal_node_id","session","startTime","attn_word","button_pressed","view_history","animation_sequence","condition","time_sequence","stim_type","direction","correct","init_locations","moves","final_locations","sort_correct","finalLocations","responses"
"869","flanker_test","37","image-keyboard-response","256","3274907","0.0-6.0-47.0-0.0","1","2020-1-6 21:40:52","MONKEY",NA,NA,NA,NA,NA,"congruent","left","TRUE",NA,NA,NA,NA,NA,NA
"607","flanker_test","39","image-keyboard-response","257","3276137","0.0-6.0-47.0-0.1","1","2020-1-6 21:40:52","MONKEY",NA,NA,NA,NA,NA,"incongruent","right","TRUE",NA,NA,NA,NA,NA,NA
"522","flanker_test","39","image-keyboard-response","258","3277090","0.0-6.0-47.0-0.2","1","2020-1-6 21:40:52","MONKEY",NA,NA,NA,NA,NA,"congruent","right","TRUE",NA,NA,NA,NA,NA,NA
"612","flanker_test","37","image-keyboard-response","259","3278901","0.0-6.0-47.0-0.3","1","2020-1-6 21:40:52","MONKEY",NA,NA,NA,NA,NA,"incongruent","left","TRUE",NA,NA,NA,NA,NA,NA
"23642","sort_trial",NA,"free-sort","260","3303071","0.0-6.0-48.0","1","2020-1-6 21:40:52","MONKEY",NA,NA,NA,NA,NA,NA,NA,NA,"[{""cat"":15,""src"":4,""x"":74,""y"":491},{""cat"":15,""src"":10,""x"":65,""y"":243},{""cat"":15,""src"":8,""x"":60,""y"":128},{""cat"":20,""src"":15,""x"":70,""y"":421},{""cat"":20,""src"":7,""x"":57,""y"":17},{""cat"":20,""src"":9,""x"":47,""y"":364},{""cat"":7,""src"":10,""x"":61,""y"":72},{""cat"":7,""src"":4,""x"":45,""y"":193},{""cat"":7,""src"":7,""x"":76,""y"":316}]","[{""cat"":""7"",""src"":""7"",""x"":0,""y"":0},{""cat"":""15"",""src"":""8"",""x"":0,""y"":0},{""cat"":""20"",""src"":""15"",""x"":0,""y"":0},{""cat"":""20"",""src"":""9"",""x"":0,""y"":0},{""cat"":""15"",""src"":""10"",""x"":0,""y"":0},{""cat"":""20"",""src"":""7"",""x"":0,""y"":0},{""cat"":""7"",""src"":""4"",""x"":0,""y"":0},{""cat"":""15"",""src"":""4"",""x"":0,""y"":0},{""cat"":""7"",""src"":""10"",""x"":0,""y"":0}]","[{""cat"":7,""src"":7,""loc"":0},{""cat"":15,""src"":8,""loc"":2},{""cat"":20,""src"":15,""loc"":1},{""cat"":20,""src"":9,""loc"":5},{""cat"":15,""src"":10,""loc"":6},{""cat"":20,""src"":7,""loc"":8},{""cat"":7,""src"":4,""loc"":7},{""cat"":15,""src"":4,""loc"":3},{""cat"":7,""src"":10,""loc"":4}]","7","7,20,15,15,7,20,15,7,20,7,15,8,4,10,9,10,4,7,0,1,2,3,4,5,6,7,8,0,2,1,7,8,3,4,6,5",NA
"1476","sort_feedback","32","html-keyboard-response","261","3304547","0.0-6.0-49.0","1","2020-1-6 21:40:52","MONKEY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2594","demographics",NA,"html-button-response","262","3307141","0.0-7.0-0.0","1","2020-1-6 21:40:52","MONKEY","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8706","workerID",NA,"survey-text","263","3315848","0.0-7.0-1.0","1","2020-1-6 21:40:52","MONKEY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"{""Q0"":""A3EQR9C0L23O6E""}"
"11987","attn_check",NA,"survey-multi-choice","264","3327838","0.0-7.0-2.0","1","2020-1-6 21:40:52","MONKEY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"{""Q0"":""ZEBRA""}"
"3456","age",NA,"survey-text","265","3331296","0.0-7.0-3.0","1","2020-1-6 21:40:52","MONKEY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"{""Q0"":""40""}"
"2708","gender",NA,"survey-multi-choice","266","3334005","0.0-7.0-4.0","1","2020-1-6 21:40:52","MONKEY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"{""Q0"":""Female""}"
"2150","ethnic",NA,"survey-multi-choice","267","3336157","0.0-7.0-5.0","1","2020-1-6 21:40:52","MONKEY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"{""Q0"":""Not Hispanic or Latino""}"
"3935","race",NA,"survey-multi-select","268","3340095","0.0-7.0-6.0","1","2020-1-6 21:40:52","MONKEY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"{""Q0"":[""Other""]}"
"2453","english",NA,"survey-multi-choice","269","3342550","0.0-7.0-7.0","1","2020-1-6 21:40:52","MONKEY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"{""Q0"":""Yes""}"
"3434","understand",NA,"survey-multi-choice","270","3345987","0.0-7.0-8.0","1","2020-1-6 21:40:52","MONKEY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"{""Q0"":""No""}"
"27174","strategies",NA,"survey-text","271","3373163","0.0-7.0-9.0","1","2020-1-6 21:40:52","MONKEY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"{""Q0"":""I used a wide variety of methods""}"
"2277","comments",NA,"survey-text","272","3375442","0.0-7.0-10.0","1","2020-1-6 21:40:52","MONKEY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"{""Q0"":""""}"
"1103","study_end",NA,"html-button-response","273","3376545","0.0-8.0","1","2020-1-6 21:40:52","MONKEY","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
