"ID","session","trial","condition","correct"
"28","2",50,"SpaceSem",0.555555555555556
"28","2",51,"SpaceSemTime",0.777777777777778
"28","2",52,"Control",0.777777777777778
"28","2",53,"SpaceSem",0.333333333333333
"28","2",54,"TimeSem",0.444444444444444
"28","2",55,"SpaceTime",0.222222222222222
"28","2",56,"Control",0.555555555555556
"28","2",57,"SpaceTime",0.555555555555556
"28","2",58,"TimeSem",0.333333333333333
"28","2",59,"SpaceSemTime",0.555555555555556
"28","2",60,"SpaceSem",0.666666666666667
"29","2",31,"Control",0.777777777777778
"29","2",32,"SpaceSemTime",0.777777777777778
"29","2",33,"SpaceSem",0.555555555555556
"29","2",34,"SpaceTime",0.555555555555556
"29","2",35,"TimeSem",0.333333333333333
"29","2",36,"SpaceSem",0.777777777777778
"29","2",37,"Control",0.777777777777778
"29","2",38,"TimeSem",0.666666666666667
"29","2",39,"SpaceTime",0.555555555555556
"29","2",40,"SpaceSemTime",0.555555555555556
"29","2",41,"SpaceSem",0.777777777777778
"29","2",42,"TimeSem",0.777777777777778
"29","2",43,"SpaceTime",0.666666666666667
"29","2",44,"Control",0.666666666666667
"29","2",45,"SpaceSemTime",0.555555555555556
"29","2",46,"SpaceSem",0.555555555555556
"29","2",47,"Control",0.444444444444444
"29","2",48,"SpaceSemTime",0.777777777777778
"29","2",49,"TimeSem",0.777777777777778
"29","2",50,"SpaceTime",0.777777777777778
"29","2",51,"TimeSem",0.555555555555556
"29","2",52,"SpaceSem",0.777777777777778
"29","2",53,"Control",0.222222222222222
"29","2",54,"SpaceTime",0.555555555555556
"29","2",55,"SpaceSemTime",0.777777777777778
"29","2",56,"Control",0.444444444444444
"29","2",57,"SpaceSem",0.777777777777778
"29","2",58,"SpaceSemTime",0.777777777777778
"29","2",59,"TimeSem",0.444444444444444
"29","2",60,"SpaceTime",0.666666666666667
"30","2",31,"SpaceSemTime",1
"30","2",32,"Control",0.777777777777778
"30","2",33,"TimeSem",0.777777777777778
"30","2",34,"SpaceTime",0.777777777777778
"30","2",35,"SpaceSem",1
"30","2",36,"SpaceTime",0.777777777777778
"30","2",37,"SpaceSemTime",1
"30","2",38,"Control",0.666666666666667
"30","2",39,"TimeSem",0.555555555555556
"30","2",40,"SpaceSem",1
"30","2",41,"SpaceTime",0.777777777777778
"30","2",42,"SpaceSem",0.777777777777778
"30","2",43,"TimeSem",0.555555555555556
"30","2",44,"SpaceSemTime",0.777777777777778
"30","2",45,"Control",1
"30","2",46,"TimeSem",0.444444444444444
"30","2",47,"SpaceSem",1
"30","2",48,"SpaceSemTime",0.777777777777778
"30","2",49,"Control",0.444444444444444
"30","2",50,"SpaceTime",0.777777777777778
"30","2",51,"SpaceSemTime",1
"30","2",52,"TimeSem",0.777777777777778
"30","2",53,"Control",0.777777777777778
"30","2",54,"SpaceTime",1
"30","2",55,"SpaceSem",0.666666666666667
"30","2",56,"Control",0.555555555555556
"30","2",57,"TimeSem",0.555555555555556
"30","2",58,"SpaceSem",1
"30","2",59,"SpaceSemTime",1
"30","2",60,"SpaceTime",0.777777777777778
"31","2",31,"SpaceSemTime",0.444444444444444
"31","2",32,"TimeSem",0.222222222222222
"31","2",33,"SpaceTime",0.666666666666667
"31","2",34,"SpaceSem",0.777777777777778
"31","2",35,"Control",0.666666666666667
"31","2",36,"SpaceSemTime",0.333333333333333
"31","2",37,"SpaceSem",0.111111111111111
"31","2",38,"Control",0.777777777777778
"31","2",39,"SpaceTime",0.777777777777778
"31","2",40,"TimeSem",0.666666666666667
"31","2",41,"SpaceTime",1
"31","2",42,"SpaceSemTime",0.444444444444444
"31","2",43,"TimeSem",0.444444444444444
"31","2",44,"SpaceSem",0.555555555555556
"31","2",45,"Control",0.444444444444444
"31","2",46,"SpaceTime",1
"31","2",47,"SpaceSem",0.777777777777778
"31","2",48,"TimeSem",1
"31","2",49,"SpaceSemTime",1
"31","2",50,"Control",0.666666666666667
"31","2",51,"Control",0.555555555555556
"31","2",52,"TimeSem",0.444444444444444
"31","2",53,"SpaceSem",0.555555555555556
"31","2",54,"SpaceTime",0.777777777777778
"31","2",55,"SpaceSemTime",1
"31","2",56,"SpaceTime",0.666666666666667
"31","2",57,"SpaceSemTime",0.777777777777778
"31","2",58,"Control",0.777777777777778
"31","2",59,"SpaceSem",1
"31","2",60,"TimeSem",0.777777777777778
"32","2",31,"SpaceSem",0.222222222222222
"32","2",32,"SpaceSemTime",0.444444444444444
"32","2",33,"TimeSem",0.444444444444444
"32","2",34,"SpaceTime",0.555555555555556
"32","2",35,"Control",0.777777777777778
"32","2",36,"TimeSem",0.222222222222222
"32","2",37,"SpaceSem",0.777777777777778
"32","2",38,"SpaceSemTime",0.333333333333333
"32","2",39,"Control",0.111111111111111
"32","2",40,"SpaceTime",0.666666666666667
"32","2",41,"SpaceSem",0.666666666666667
"32","2",42,"SpaceSemTime",0.777777777777778
"32","2",43,"SpaceTime",0.222222222222222
"32","2",44,"TimeSem",0.555555555555556
"32","2",45,"Control",0.555555555555556
"32","2",46,"SpaceSem",0.111111111111111
"32","2",47,"Control",0.777777777777778
"32","2",48,"SpaceSemTime",0.666666666666667
"32","2",49,"SpaceTime",0.666666666666667
"32","2",50,"TimeSem",0.777777777777778
"32","2",51,"SpaceSem",0.777777777777778
"32","2",52,"Control",0.555555555555556
"32","2",53,"SpaceSemTime",1
"32","2",54,"TimeSem",1
"32","2",55,"SpaceTime",0.777777777777778
"32","2",56,"TimeSem",0.555555555555556
"32","2",57,"SpaceTime",0.777777777777778
"32","2",58,"Control",0.333333333333333
"32","2",59,"SpaceSem",1
"32","2",60,"SpaceSemTime",0.444444444444444
"33","2",31,"SpaceSemTime",1
"33","2",32,"SpaceTime",1
"33","2",33,"Control",1
"33","2",34,"SpaceSem",1
"33","2",35,"TimeSem",1
"33","2",36,"SpaceSem",1
"33","2",37,"SpaceTime",0.777777777777778
"33","2",38,"SpaceSemTime",1
"33","2",39,"TimeSem",1
"33","2",40,"Control",1
"33","2",41,"SpaceSem",1
"33","2",42,"TimeSem",1
"33","2",43,"Control",1
"33","2",44,"SpaceSemTime",0.777777777777778
"33","2",45,"SpaceTime",1
"33","2",46,"Control",1
"33","2",47,"SpaceTime",1
"33","2",48,"SpaceSem",0.777777777777778
"33","2",49,"TimeSem",1
"33","2",50,"SpaceSemTime",1
"33","2",51,"SpaceSemTime",1
"33","2",52,"SpaceSem",0.777777777777778
"33","2",53,"TimeSem",0.777777777777778
"33","2",54,"SpaceTime",1
"33","2",55,"Control",0.777777777777778
"33","2",56,"SpaceSem",1
"33","2",57,"SpaceSemTime",1
"33","2",58,"TimeSem",1
"33","2",59,"Control",1
"33","2",60,"SpaceTime",1
"34","2",31,"Control",1
"34","2",32,"TimeSem",1
"34","2",33,"SpaceSemTime",0.777777777777778
"34","2",34,"SpaceTime",1
"34","2",35,"SpaceSem",1
"34","2",36,"SpaceTime",1
"34","2",37,"SpaceSemTime",1
"34","2",38,"SpaceSem",1
"34","2",39,"TimeSem",1
"34","2",40,"Control",1
"34","2",41,"SpaceTime",1
"34","2",42,"Control",1
"34","2",43,"SpaceSemTime",1
"34","2",44,"TimeSem",1
"34","2",45,"SpaceSem",1
"34","2",46,"SpaceTime",1
"34","2",47,"SpaceSemTime",1
"34","2",48,"TimeSem",1
"34","2",49,"SpaceSem",1
"34","2",50,"Control",1
"34","2",51,"SpaceSemTime",1
"34","2",52,"TimeSem",1
"34","2",53,"SpaceSem",1
"34","2",54,"SpaceTime",1
"34","2",55,"Control",1
"34","2",56,"SpaceTime",1
"34","2",57,"TimeSem",1
"34","2",58,"Control",1
"34","2",59,"SpaceSemTime",1
"34","2",60,"SpaceSem",1
"35","2",31,"Control",0.777777777777778
"35","2",32,"SpaceSemTime",0.777777777777778
"35","2",33,"SpaceTime",0.555555555555556
"35","2",34,"TimeSem",0.777777777777778
"35","2",35,"SpaceSem",0.555555555555556
"35","2",36,"TimeSem",0.666666666666667
"35","2",37,"SpaceSemTime",0.666666666666667
"35","2",38,"Control",0.555555555555556
"35","2",39,"SpaceTime",0.555555555555556
"35","2",40,"SpaceSem",0.333333333333333
"35","2",41,"TimeSem",0.444444444444444
"35","2",42,"SpaceSem",0.777777777777778
"35","2",43,"SpaceSemTime",1
"35","2",44,"SpaceTime",1
"35","2",45,"Control",0.444444444444444
"35","2",46,"SpaceSem",0.555555555555556
"35","2",47,"SpaceTime",0.777777777777778
"35","2",48,"SpaceSemTime",0.444444444444444
"35","2",49,"Control",0.555555555555556
"35","2",50,"TimeSem",0.666666666666667
"35","2",51,"SpaceSem",1
"35","2",52,"Control",0.666666666666667
"35","2",53,"SpaceTime",0.333333333333333
"35","2",54,"SpaceSemTime",1
"35","2",55,"TimeSem",0.444444444444444
"35","2",56,"SpaceTime",0.111111111111111
"35","2",57,"Control",0.555555555555556
"35","2",58,"TimeSem",0.333333333333333
"35","2",59,"SpaceSem",0.444444444444444
"35","2",60,"SpaceSemTime",0.111111111111111
"36","2",31,"SpaceTime",0.666666666666667
"36","2",32,"SpaceSemTime",0.777777777777778
"36","2",33,"Control",0.444444444444444
"36","2",34,"TimeSem",0.777777777777778
"36","2",35,"SpaceSem",0.777777777777778
"36","2",36,"SpaceTime",0.333333333333333
"36","2",37,"SpaceSem",0.777777777777778
"36","2",38,"TimeSem",0.444444444444444
"36","2",39,"SpaceSemTime",0.333333333333333
"36","2",40,"Control",0.444444444444444
"36","2",41,"SpaceSemTime",0.555555555555556
"36","2",42,"SpaceSem",0.666666666666667
"36","2",43,"TimeSem",0.777777777777778
"36","2",44,"SpaceTime",0.444444444444444
"36","2",45,"Control",0.333333333333333
"36","2",46,"TimeSem",0.666666666666667
"36","2",47,"SpaceSem",0.777777777777778
"36","2",48,"SpaceTime",0.555555555555556
"36","2",49,"Control",0.777777777777778
"36","2",50,"SpaceSemTime",0.777777777777778
"36","2",51,"Control",0.444444444444444
"36","2",52,"SpaceSem",1
"36","2",53,"SpaceTime",0.777777777777778
"36","2",54,"TimeSem",0.666666666666667
"36","2",55,"SpaceSemTime",0.777777777777778
"36","2",56,"SpaceTime",0.555555555555556
"36","2",57,"Control",0.333333333333333
"36","2",58,"TimeSem",0.666666666666667
"36","2",59,"SpaceSemTime",0.555555555555556
"36","2",60,"SpaceSem",0.444444444444444
"37","2",31,"TimeSem",0.555555555555556
"37","2",32,"SpaceTime",0.777777777777778
"37","2",33,"SpaceSemTime",1
"37","2",34,"SpaceSem",1
"37","2",35,"Control",0.333333333333333
"37","2",36,"SpaceSem",1
"37","2",37,"SpaceTime",0.777777777777778
"37","2",38,"TimeSem",0.666666666666667
"37","2",39,"SpaceSemTime",1
"37","2",40,"Control",0.777777777777778
"37","2",41,"SpaceTime",0.666666666666667
"37","2",42,"Control",0.777777777777778
"37","2",43,"SpaceSem",1
"37","2",44,"SpaceSemTime",1
"37","2",45,"TimeSem",0.777777777777778
"37","2",46,"SpaceSem",1
"37","2",47,"SpaceTime",1
"37","2",48,"TimeSem",0.777777777777778
"37","2",49,"Control",1
"37","2",50,"SpaceSemTime",1
"37","2",51,"SpaceSem",0.777777777777778
"37","2",52,"Control",1
"37","2",53,"SpaceSemTime",1
"37","2",54,"SpaceTime",1
"37","2",55,"TimeSem",0.777777777777778
"37","2",56,"SpaceSem",1
"37","2",57,"SpaceTime",0.222222222222222
"37","2",58,"SpaceSemTime",1
"37","2",59,"Control",1
"37","2",60,"TimeSem",1
"38","2",31,"SpaceTime",1
"38","2",32,"TimeSem",0.666666666666667
"38","2",33,"SpaceSemTime",1
"38","2",34,"SpaceSem",0.777777777777778
"38","2",35,"Control",1
"38","2",36,"SpaceSem",0.777777777777778
"38","2",37,"TimeSem",0.333333333333333
"38","2",38,"SpaceSemTime",0.666666666666667
"38","2",39,"SpaceTime",0.666666666666667
"38","2",40,"Control",1
"38","2",41,"TimeSem",0.444444444444444
"38","2",42,"SpaceSemTime",1
"38","2",43,"SpaceSem",0.777777777777778
"38","2",44,"SpaceTime",1
"38","2",45,"Control",0.333333333333333
"38","2",46,"SpaceSemTime",0.555555555555556
"38","2",47,"Control",0.222222222222222
"38","2",48,"TimeSem",0.333333333333333
"38","2",49,"SpaceTime",0.777777777777778
"38","2",50,"SpaceSem",1
"38","2",51,"SpaceTime",1
"38","2",52,"Control",1
"38","2",53,"TimeSem",0.666666666666667
"38","2",54,"SpaceSemTime",0.777777777777778
"38","2",55,"SpaceSem",0.777777777777778
"38","2",56,"TimeSem",0.777777777777778
"38","2",57,"SpaceTime",1
"38","2",58,"SpaceSemTime",0.777777777777778
"38","2",59,"SpaceSem",0.777777777777778
"38","2",60,"Control",0.444444444444444
"39","2",31,"TimeSem",0.555555555555556
"39","2",32,"SpaceSem",0.777777777777778
"39","2",33,"SpaceSemTime",1
"39","2",34,"Control",0.666666666666667
"39","2",35,"SpaceTime",1
"39","2",36,"SpaceSem",0.777777777777778
"39","2",37,"SpaceTime",0.666666666666667
"39","2",38,"TimeSem",0.666666666666667
"39","2",39,"Control",0.333333333333333
"39","2",40,"SpaceSemTime",0.555555555555556
"39","2",41,"SpaceSem",0.777777777777778
"39","2",42,"TimeSem",0.333333333333333
"39","2",43,"SpaceSemTime",0.666666666666667
"39","2",44,"Control",0.777777777777778
"39","2",45,"SpaceTime",1
"39","2",46,"SpaceSemTime",0.777777777777778
"39","2",47,"SpaceSem",0.777777777777778
"39","2",48,"TimeSem",1
"39","2",49,"Control",1
"39","2",50,"SpaceTime",1
"39","2",51,"TimeSem",0.555555555555556
"39","2",52,"SpaceSem",0.777777777777778
"39","2",53,"SpaceTime",0.666666666666667
"39","2",54,"Control",0.666666666666667
"39","2",55,"SpaceSemTime",1
"39","2",56,"SpaceSem",0.777777777777778
"39","2",57,"SpaceTime",1
"39","2",58,"Control",0.555555555555556
"39","2",59,"TimeSem",0.777777777777778
"39","2",60,"SpaceSemTime",1
"40","2",31,"Control",0.555555555555556
"40","2",32,"SpaceSemTime",0.555555555555556
"40","2",33,"TimeSem",0.777777777777778
"40","2",34,"SpaceTime",0.555555555555556
"40","2",35,"SpaceSem",0.777777777777778
"40","2",36,"SpaceSemTime",0.444444444444444
"40","2",37,"SpaceSem",0.555555555555556
"40","2",38,"SpaceTime",0.666666666666667
"40","2",39,"Control",0.777777777777778
"40","2",40,"TimeSem",0.555555555555556
"40","2",41,"Control",0.666666666666667
"40","2",42,"SpaceSem",0.777777777777778
"40","2",43,"SpaceTime",0.555555555555556
"40","2",44,"SpaceSemTime",0.777777777777778
"40","2",45,"TimeSem",0.777777777777778
"40","2",46,"Control",0.777777777777778
"40","2",47,"SpaceTime",0.666666666666667
"40","2",48,"TimeSem",0.555555555555556
"40","2",49,"SpaceSemTime",0.555555555555556
"40","2",50,"SpaceSem",0.333333333333333
"40","2",51,"SpaceTime",0.666666666666667
"40","2",52,"SpaceSemTime",0.555555555555556
"40","2",53,"Control",0.777777777777778
"40","2",54,"TimeSem",0.555555555555556
"40","2",55,"SpaceSem",0.555555555555556
"40","2",56,"TimeSem",0.555555555555556
"40","2",57,"Control",1
"40","2",58,"SpaceTime",0.444444444444444
"40","2",59,"SpaceSemTime",0.555555555555556
"40","2",60,"SpaceSem",1
"41","2",31,"SpaceSem",1
"41","2",32,"SpaceSemTime",0.777777777777778
"41","2",33,"SpaceTime",1
"41","2",34,"TimeSem",1
"41","2",35,"Control",1
"41","2",36,"TimeSem",0.666666666666667
"41","2",37,"Control",0.777777777777778
"41","2",38,"SpaceTime",0.111111111111111
"41","2",39,"SpaceSemTime",0.777777777777778
"41","2",40,"SpaceSem",1
"41","2",41,"SpaceTime",0.333333333333333
"41","2",42,"SpaceSem",0.777777777777778
"41","2",43,"Control",0.666666666666667
"41","2",44,"SpaceSemTime",0.111111111111111
"41","2",45,"TimeSem",1
"41","2",46,"SpaceSemTime",0.666666666666667
"41","2",47,"TimeSem",0.777777777777778
"41","2",48,"SpaceTime",1
"41","2",49,"Control",0
"41","2",50,"SpaceSem",0.777777777777778
"41","2",51,"TimeSem",0.555555555555556
"41","2",52,"SpaceSemTime",0.666666666666667
"41","2",53,"SpaceSem",0.777777777777778
"41","2",54,"Control",0.777777777777778
"41","2",55,"SpaceTime",1
"41","2",56,"Control",0.777777777777778
"41","2",57,"SpaceSemTime",1
"41","2",58,"TimeSem",1
"41","2",59,"SpaceTime",0.777777777777778
"41","2",60,"SpaceSem",0.666666666666667
"42","2",31,"SpaceTime",0.222222222222222
"42","2",32,"SpaceSemTime",0.777777777777778
"42","2",33,"SpaceSem",1
"42","2",34,"Control",0.777777777777778
"42","2",35,"TimeSem",1
"42","2",36,"SpaceSem",0.444444444444444
"42","2",37,"SpaceTime",1
"42","2",38,"Control",0.333333333333333
"42","2",39,"SpaceSemTime",0.666666666666667
"42","2",40,"TimeSem",1
"42","2",41,"Control",1
"42","2",42,"SpaceSem",0.777777777777778
"42","2",43,"SpaceSemTime",1
"42","2",44,"SpaceTime",0.777777777777778
"42","2",45,"TimeSem",0.666666666666667
"42","2",46,"Control",0.666666666666667
"42","2",47,"SpaceSem",0.777777777777778
"42","2",48,"TimeSem",1
"42","2",49,"SpaceSemTime",1
"42","2",50,"SpaceTime",1
"42","2",51,"Control",0.777777777777778
"42","2",52,"SpaceSemTime",1
"42","2",53,"SpaceTime",1
"42","2",54,"SpaceSem",1
"42","2",55,"TimeSem",0.777777777777778
"42","2",56,"SpaceSemTime",0.666666666666667
"42","2",57,"TimeSem",0.777777777777778
"42","2",58,"SpaceSem",1
"42","2",59,"Control",1
"42","2",60,"SpaceTime",0.777777777777778
"43","2",31,"SpaceSemTime",0.777777777777778
"43","2",32,"Control",0.777777777777778
"43","2",33,"SpaceSem",1
"43","2",34,"SpaceTime",0.777777777777778
"43","2",35,"TimeSem",1
"43","2",36,"SpaceSem",1
"43","2",37,"SpaceTime",1
"43","2",38,"Control",0.777777777777778
"43","2",39,"TimeSem",0.777777777777778
"43","2",40,"SpaceSemTime",1
"43","2",41,"Control",1
"43","2",42,"SpaceSemTime",1
"43","2",43,"TimeSem",0.777777777777778
"43","2",44,"SpaceSem",0.777777777777778
"43","2",45,"SpaceTime",0.777777777777778
"43","2",46,"SpaceSem",1
"43","2",47,"SpaceSemTime",1
"43","2",48,"SpaceTime",0.777777777777778
"43","2",49,"Control",0.777777777777778
"43","2",50,"TimeSem",0.777777777777778
"43","2",51,"SpaceSemTime",1
"43","2",52,"SpaceTime",1
"43","2",53,"Control",1
"43","2",54,"TimeSem",0.777777777777778
"43","2",55,"SpaceSem",1
"43","2",56,"TimeSem",1
"43","2",57,"SpaceSem",0.777777777777778
"43","2",58,"SpaceSemTime",1
"43","2",59,"Control",0.666666666666667
"43","2",60,"SpaceTime",1
"44","2",31,"SpaceSemTime",0.555555555555556
"44","2",32,"TimeSem",0.777777777777778
"44","2",33,"Control",0.777777777777778
"44","2",34,"SpaceTime",0.444444444444444
"44","2",35,"SpaceSem",1
"44","2",36,"SpaceTime",0.666666666666667
"44","2",37,"TimeSem",0.777777777777778
"44","2",38,"SpaceSem",0.555555555555556
"44","2",39,"Control",0.666666666666667
"44","2",40,"SpaceSemTime",0.777777777777778
"44","2",41,"Control",0.555555555555556
"44","2",42,"SpaceSemTime",0.666666666666667
"44","2",43,"TimeSem",0.666666666666667
"44","2",44,"SpaceTime",0.444444444444444
"44","2",45,"SpaceSem",0.777777777777778
"44","2",46,"SpaceTime",0.777777777777778
"44","2",47,"TimeSem",0.555555555555556
"44","2",48,"SpaceSem",0.555555555555556
"44","2",49,"SpaceSemTime",0.666666666666667
"44","2",50,"Control",0.555555555555556
"44","2",51,"SpaceSemTime",0.777777777777778
"44","2",52,"TimeSem",0.666666666666667
"44","2",53,"SpaceSem",0.666666666666667
"44","2",54,"SpaceTime",0.444444444444444
"44","2",55,"Control",0.555555555555556
"44","2",56,"SpaceSem",0.666666666666667
"44","2",57,"TimeSem",0.444444444444444
"44","2",58,"SpaceSemTime",1
"44","2",59,"Control",0.666666666666667
"44","2",60,"SpaceTime",0.333333333333333
"45","2",31,"SpaceSemTime",0.777777777777778
"45","2",32,"SpaceTime",0
"45","2",33,"SpaceSem",0.777777777777778
"45","2",34,"TimeSem",0.777777777777778
"45","2",35,"Control",0.111111111111111
"45","2",36,"TimeSem",0.666666666666667
"45","2",37,"SpaceTime",0.444444444444444
"45","2",38,"SpaceSemTime",0.777777777777778
"45","2",39,"Control",0.555555555555556
"45","2",40,"SpaceSem",0.777777777777778
"45","2",41,"Control",0
"45","2",42,"SpaceSem",0.222222222222222
"45","2",43,"TimeSem",0.444444444444444
"45","2",44,"SpaceSemTime",0.777777777777778
"45","2",45,"SpaceTime",0.555555555555556
"45","2",46,"Control",0.777777777777778
"45","2",47,"SpaceSemTime",0.777777777777778
"45","2",48,"SpaceSem",0.555555555555556
"45","2",49,"SpaceTime",0.555555555555556
"45","2",50,"TimeSem",1
"45","2",51,"SpaceSemTime",1
"45","2",52,"SpaceSem",0.555555555555556
"45","2",53,"Control",0.555555555555556
"45","2",54,"TimeSem",0.777777777777778
"45","2",55,"SpaceTime",0.333333333333333
"45","2",56,"Control",0
"45","2",57,"SpaceSemTime",0.777777777777778
"45","2",58,"SpaceTime",0.444444444444444
"45","2",59,"TimeSem",0.777777777777778
"45","2",60,"SpaceSem",1
"46","2",31,"SpaceTime",0.444444444444444
"46","2",32,"Control",0.333333333333333
"46","2",33,"TimeSem",0.555555555555556
"46","2",34,"SpaceSemTime",0.111111111111111
"46","2",35,"SpaceSem",0.666666666666667
"46","2",36,"SpaceSemTime",0.111111111111111
"46","2",37,"Control",1
"46","2",38,"TimeSem",0.333333333333333
"46","2",39,"SpaceSem",0.555555555555556
"46","2",40,"SpaceTime",0.111111111111111
"46","2",41,"SpaceSemTime",0.222222222222222
"46","2",42,"Control",0.555555555555556
"46","2",43,"SpaceSem",0.555555555555556
"46","2",44,"TimeSem",0.777777777777778
"46","2",45,"SpaceTime",0.333333333333333
"46","2",46,"TimeSem",0.444444444444444
"46","2",47,"SpaceTime",0.333333333333333
"46","2",48,"SpaceSemTime",0.333333333333333
"46","2",49,"SpaceSem",0.555555555555556
"46","2",50,"Control",0.222222222222222
"46","2",51,"SpaceSemTime",0.444444444444444
"46","2",52,"Control",0.333333333333333
"46","2",53,"SpaceSem",0.111111111111111
"46","2",54,"SpaceTime",0.555555555555556
"46","2",55,"TimeSem",0
"46","2",56,"SpaceTime",0.444444444444444
"46","2",57,"Control",0.222222222222222
"46","2",58,"SpaceSemTime",0.666666666666667
"46","2",59,"SpaceSem",0
"46","2",60,"TimeSem",0.111111111111111
"47","2",31,"SpaceSemTime",0.777777777777778
"47","2",32,"SpaceSem",0.444444444444444
"47","2",33,"TimeSem",0.666666666666667
"47","2",34,"SpaceTime",0.777777777777778
"47","2",35,"Control",0.555555555555556
"47","2",36,"SpaceSem",0.777777777777778
"47","2",37,"SpaceTime",0.777777777777778
"47","2",38,"Control",0.777777777777778
"47","2",39,"TimeSem",0.777777777777778
"47","2",40,"SpaceSemTime",1
"47","2",41,"SpaceSem",0.666666666666667
"47","2",42,"SpaceSemTime",1
"47","2",43,"TimeSem",0.777777777777778
"47","2",44,"SpaceTime",0.777777777777778
"47","2",45,"Control",0.666666666666667
"47","2",46,"SpaceSemTime",1
"47","2",47,"SpaceSem",0.444444444444444
"47","2",48,"SpaceTime",0.666666666666667
"47","2",49,"TimeSem",0.666666666666667
"47","2",50,"Control",0.777777777777778
"47","2",51,"SpaceTime",1
"47","2",52,"TimeSem",1
"47","2",53,"SpaceSem",0.777777777777778
"47","2",54,"SpaceSemTime",1
"47","2",55,"Control",0.777777777777778
"47","2",56,"TimeSem",0.666666666666667
"47","2",57,"SpaceTime",0.777777777777778
"47","2",58,"SpaceSemTime",1
"47","2",59,"SpaceSem",0.777777777777778
"47","2",60,"Control",0.777777777777778
"48","2",31,"SpaceSemTime",1
"48","2",32,"Control",0.777777777777778
"48","2",33,"SpaceSem",1
"48","2",34,"SpaceTime",0.777777777777778
"48","2",35,"TimeSem",1
"48","2",36,"SpaceSem",1
"48","2",37,"SpaceTime",1
"48","2",38,"Control",1
"48","2",39,"TimeSem",1
"48","2",40,"SpaceSemTime",1
"48","2",41,"Control",1
"48","2",42,"SpaceSem",1
"48","2",43,"SpaceTime",0.777777777777778
"48","2",44,"TimeSem",1
"48","2",45,"SpaceSemTime",1
"48","2",46,"TimeSem",0.777777777777778
"48","2",47,"SpaceTime",0.777777777777778
"48","2",48,"SpaceSemTime",1
"48","2",49,"SpaceSem",1
"48","2",50,"Control",0.555555555555556
"48","2",51,"SpaceSem",0.777777777777778
"48","2",52,"SpaceTime",1
"48","2",53,"Control",1
"48","2",54,"TimeSem",1
"48","2",55,"SpaceSemTime",1
"48","2",56,"SpaceTime",1
"48","2",57,"SpaceSem",1
"48","2",58,"Control",1
"48","2",59,"TimeSem",1
"48","2",60,"SpaceSemTime",1
"49","2",31,"TimeSem",0.555555555555556
"49","2",32,"SpaceTime",0.333333333333333
"49","2",33,"Control",0.444444444444444
"49","2",34,"SpaceSem",0.555555555555556
"49","2",35,"SpaceSemTime",0.777777777777778
"49","2",36,"Control",0.555555555555556
"49","2",37,"SpaceTime",0.777777777777778
"49","2",38,"SpaceSem",0.777777777777778
"49","2",39,"TimeSem",0.333333333333333
"49","2",40,"SpaceSemTime",0.777777777777778
"49","2",41,"Control",0.777777777777778
"49","2",42,"SpaceTime",0.555555555555556
"49","2",43,"SpaceSem",0.555555555555556
"49","2",44,"SpaceSemTime",1
"49","2",45,"TimeSem",0.777777777777778
"49","2",46,"Control",0.333333333333333
"49","2",47,"SpaceSemTime",0.777777777777778
"49","2",48,"TimeSem",0.777777777777778
"49","2",49,"SpaceSem",0.777777777777778
"49","2",50,"SpaceTime",0.555555555555556
"49","2",51,"SpaceTime",1
"49","2",52,"Control",0.777777777777778
"49","2",53,"SpaceSemTime",1
"49","2",54,"TimeSem",0.444444444444444
"49","2",55,"SpaceSem",0.777777777777778
"49","2",56,"SpaceTime",0.555555555555556
"49","2",57,"Control",0.555555555555556
"49","2",58,"TimeSem",0.777777777777778
"49","2",59,"SpaceSem",0.777777777777778
"49","2",60,"SpaceSemTime",0.444444444444444
"50","2",31,"TimeSem",0.555555555555556
"50","2",32,"SpaceTime",0.555555555555556
"50","2",33,"SpaceSemTime",0.555555555555556
"50","2",34,"SpaceSem",0.444444444444444
"50","2",35,"Control",0.555555555555556
"50","2",36,"SpaceSemTime",0.777777777777778
"50","2",37,"TimeSem",0.222222222222222
"50","2",38,"SpaceTime",0.666666666666667
"50","2",39,"SpaceSem",0.333333333333333
"50","2",40,"Control",0.111111111111111
"50","2",41,"TimeSem",0.333333333333333
"50","2",42,"SpaceSem",0.555555555555556
"50","2",43,"SpaceSemTime",0.777777777777778
"50","2",44,"SpaceTime",0.444444444444444
"50","2",45,"Control",0.444444444444444
"50","2",46,"SpaceSemTime",0.777777777777778
"50","2",47,"SpaceTime",0.666666666666667
"50","2",48,"SpaceSem",0.666666666666667
"50","2",49,"TimeSem",0.444444444444444
"50","2",50,"Control",0.777777777777778
"50","2",51,"SpaceSem",0.666666666666667
"50","2",52,"TimeSem",0.777777777777778
"50","2",53,"Control",1
"50","2",54,"SpaceTime",0.777777777777778
"50","2",55,"SpaceSemTime",0.444444444444444
"50","2",56,"Control",0.444444444444444
"50","2",57,"TimeSem",0
"50","2",58,"SpaceSemTime",1
"50","2",59,"SpaceSem",0.777777777777778
"50","2",60,"SpaceTime",0.666666666666667
"51","2",31,"TimeSem",0.666666666666667
"51","2",32,"Control",0.666666666666667
"51","2",33,"SpaceSem",1
"51","2",34,"SpaceSemTime",1
"51","2",35,"SpaceTime",0.666666666666667
"51","2",36,"SpaceSem",1
"51","2",37,"Control",0.777777777777778
"51","2",38,"TimeSem",0.777777777777778
